longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_household,population_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,4.998540145985402,1.0072992700729928,3.318248175182482,False,False,True,False
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,3.9076923076923076,0.9743589743589743,3.076923076923077,False,False,True,False
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,4.489563567362429,1.0910815939278937,3.1252371916508537,False,False,True,False
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,4.306603773584905,1.0613207547169812,2.832547169811321,False,False,True,False
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,4.626707132018209,1.078907435508346,3.2883156297420335,False,False,True,False
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,4.823529411764706,1.1058823529411765,2.761764705882353,False,False,True,False
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,5.284246575342466,1.0513698630136987,2.941780821917808,False,False,True,False
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,4.5813953488372094,1.0794573643410852,2.939922480620155,False,False,True,False
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,4.520725388601036,1.0595854922279793,2.961139896373057,False,False,True,False
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,4.316810344827586,1.0775862068965518,2.3900862068965516,False,False,True,False
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,4.524663677130045,1.0022421524663676,2.7376681614349776,False,False,True,False
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,6.6923076923076925,1.0967032967032968,2.4505494505494507,False,False,True,False
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,5.772388059701493,1.0932835820895523,2.6343283582089554,False,False,True,False
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,4.984419263456091,1.0070821529745042,2.6671388101983005,False,False,True,False
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,6.088235294117647,1.0411764705882354,2.364705882352941,False,False,True,False
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,5.242063492063492,1.0436507936507937,2.007936507936508,False,False,True,False
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,7.117647058823529,1.088235294117647,2.563025210084034,False,False,True,False
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,5.837349397590361,1.0271084337349397,2.3132530120481927,False,False,True,False
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,5.260869565217392,1.059782608695652,2.510869565217391,False,False,True,False
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,4.51063829787234,1.0893617021276596,2.8382978723404255,False,False,True,False
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,5.1152882205513786,1.0150375939849625,2.654135338345865,False,False,True,False
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,6.5451263537906135,0.9783393501805054,2.299638989169675,False,False,True,False
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,5.986784140969163,0.9933920704845814,2.436123348017621,False,False,True,False
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,4.699551569506727,1.1375186846038865,2.596412556053812,False,False,True,False
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,4.62051282051282,1.176923076923077,2.5871794871794873,False,False,True,False
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,4.2,0.9285714285714286,3.5095238095238095,False,False,True,False
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,3.30142566191446,0.9205702647657841,2.7576374745417516,False,False,True,False
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,4.462025316455696,1.1244725738396624,3.2278481012658227,False,False,True,False
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,4.210416666666666,1.1,2.9375,False,False,True,False
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,3.9349736379613356,0.8927943760984183,2.4428822495606326,False,False,True,False
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,5.4907063197026025,1.1152416356877324,3.95910780669145,False,False,True,False
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,4.310204081632653,0.9142857142857143,3.23265306122449,False,False,True,False
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,3.6653061224489796,0.9959183673469387,3.179591836734694,False,False,True,False
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,4.865573770491803,1.1639344262295082,3.719672131147541,False,False,True,False
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,4.181818181818182,1.1302211302211302,3.0147420147420148,False,False,True,False
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,3.6556016597510372,1.0290456431535269,3.12448132780083,False,False,True,False
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,3.6592592592592594,0.8444444444444444,4.051851851851852,False,False,True,False
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,4.036363636363636,1.075,4.1068181818181815,False,False,True,False
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,3.38989898989899,1.0383838383838384,3.4343434343434343,False,False,True,False
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,4.1653944020356235,1.178117048346056,3.926208651399491,False,False,True,False
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,4.733333333333333,1.0466666666666666,3.6166666666666667,False,False,True,False
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,4.313868613138686,1.2627737226277371,2.576642335766423,False,False,True,False
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,5.0,1.0268456375838926,3.174496644295302,False,False,True,False
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,4.703933747412008,1.031055900621118,3.3561076604554865,False,False,True,False
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,3.4858757062146895,1.0593220338983051,3.34180790960452,False,False,True,False
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,3.6714801444043323,1.184115523465704,3.0180505415162453,False,False,True,False
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,3.543726235741445,0.9657794676806084,3.4220532319391634,False,False,True,False
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,5.007448789571694,1.111731843575419,3.515828677839851,False,False,True,False
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,4.536656891495602,1.217008797653959,3.002932551319648,False,False,True,False
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,5.4373522458628845,1.0472813238770686,2.895981087470449,False,False,True,False
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,4.659574468085107,1.0611702127659575,2.848404255319149,False,False,True,False
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,4.939153439153439,1.066137566137566,2.984126984126984,False,False,True,False
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,5.020661157024794,1.037190082644628,3.175619834710744,False,False,True,False
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,4.399491094147582,1.0534351145038168,3.1552162849872776,False,False,True,False
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,6.107142857142857,1.0714285714285714,2.7916666666666665,False,False,True,False
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,5.105882352941176,1.0070588235294118,2.5552941176470587,False,False,True,False
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,5.585131894484412,1.0671462829736211,2.7434052757793763,False,False,True,False
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,6.645333333333333,1.1066666666666667,2.957333333333333,False,False,True,False
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,5.956639566395664,1.075880758807588,2.6666666666666665,False,False,True,False
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,3.021276595744681,0.6595744680851063,12.23404255319149,False,False,True,False
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,5.660287081339713,0.9808612440191388,2.373205741626794,False,False,True,False
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,5.631578947368421,1.0157894736842106,2.9210526315789473,False,False,True,False
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,5.400611620795107,1.0152905198776758,2.6574923547400613,False,False,True,False
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,5.820754716981132,0.8962264150943396,2.2264150943396226,False,False,True,False
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,6.593457943925234,1.088785046728972,2.925233644859813,False,False,True,False
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,6.410334346504559,1.1762917933130699,2.802431610942249,False,False,True,False
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,4.80078125,0.94921875,2.2734375,False,False,True,False
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,4.746268656716418,1.0796019900497513,2.716417910447761,False,False,True,False
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,6.176691729323308,0.9849624060150376,2.330827067669173,False,False,True,False
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,6.948717948717949,1.0,2.2666666666666666,False,False,True,False
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,7.064024390243903,1.024390243902439,2.9115853658536586,False,False,True,False
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,7.589506172839506,0.9783950617283951,2.8271604938271606,False,False,True,False
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,5.707865168539326,0.9737827715355806,2.438202247191011,False,False,True,False
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,4.731152204836415,1.0611664295874823,2.4238975817923185,False,False,True,False
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,4.877149877149877,1.0810810810810811,2.6658476658476657,False,False,True,False
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,5.78169014084507,1.1338028169014085,2.51056338028169,False,False,True,False
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,4.933701657458563,0.9779005524861878,2.585635359116022,False,False,True,False
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,5.396694214876033,1.0578512396694215,2.446280991735537,False,False,True,False
-122.16,37.77,47.0,1256.0,435.0,570.0,218.0,4.375,161900.0,5.761467889908257,1.9954128440366972,2.614678899082569,False,False,True,False
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,5.427777777777778,1.0777777777777777,2.477777777777778,False,False,True,False
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,6.052083333333333,1.0338541666666667,2.5208333333333335,False,False,True,False
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,5.0094936708860756,1.1044303797468353,2.712025316455696,False,False,True,False
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,5.0062111801242235,1.062111801242236,2.8322981366459627,False,False,True,False
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,5.3628318584070795,1.1792035398230087,3.0088495575221237,False,False,True,False
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,4.490140845070423,1.0338028169014084,3.0253521126760563,False,False,True,False
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,5.544502617801047,1.081151832460733,2.526178010471204,False,False,True,False
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,4.921875,1.11875,2.915625,False,False,True,False
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,4.983050847457627,1.1214689265536724,2.788135593220339,False,False,True,False
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,4.82520325203252,1.0609756097560976,3.686991869918699,False,False,True,False
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,4.569696969696969,1.0606060606060606,2.709090909090909,False,False,True,False
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,5.117516629711751,1.0022172949002217,2.8802660753880267,False,False,True,False
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,5.789808917197452,1.5031847133757963,2.522292993630573,False,False,True,False
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,4.402985074626866,0.9589552238805971,3.2723880597014925,False,False,True,False
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,5.498637602179836,1.111716621253406,3.02724795640327,False,False,True,False
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,5.08550185873606,1.0483271375464684,2.936802973977695,False,False,True,False
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,4.953068592057762,0.9873646209386282,2.6696750902527078,False,False,True,False
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,4.810502283105023,1.0753424657534247,2.6780821917808217,False,False,True,False
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,4.775956284153006,0.9890710382513661,2.8114754098360657,False,False,True,False
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,5.782857142857143,1.1171428571428572,2.942857142857143,False,False,True,False
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,4.0,0.9283154121863799,2.960573476702509,False,False,True,False
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,4.484581497797357,1.1233480176211454,3.1101321585903086,False,False,True,False
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,5.306590257879656,1.1260744985673352,3.2435530085959887,False,False,True,False
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,5.7924528301886795,1.3018867924528301,3.2830188679245285,False,False,True,False
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,4.198312236286919,1.0042194092827004,2.6582278481012658,False,False,True,False
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,4.556390977443609,0.9924812030075187,3.992481203007519,False,False,True,False
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,4.017991004497751,1.103448275862069,2.886056971514243,False,False,True,False
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,4.253561253561253,1.0541310541310542,3.259259259259259,False,False,True,False
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,4.244230769230769,1.0865384615384615,2.848076923076923,False,False,True,False
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,5.283950617283951,1.1666666666666667,2.685185185185185,False,False,True,False
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,4.267326732673268,0.9801980198019802,3.2475247524752477,False,False,True,False
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,5.327044025157233,1.3333333333333333,3.5660377358490565,False,False,True,False
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,4.3983739837398375,1.2520325203252032,3.089430894308943,False,False,True,False
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,4.368852459016393,1.0368852459016393,3.3811475409836067,False,False,True,False
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,4.561290322580645,0.9483870967741935,2.6903225806451614,False,False,True,False
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,5.32404181184669,1.0139372822299653,2.7909407665505226,False,False,True,False
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,4.590909090909091,1.0858585858585859,3.2626262626262625,False,False,True,False
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,4.8807017543859645,1.0280701754385966,3.0,False,False,True,False
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,4.029411764705882,0.875,3.198529411764706,False,False,True,False
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,3.896135265700483,1.0748792270531402,3.577294685990338,False,False,True,False
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,3.3795620437956204,0.9781021897810219,2.386861313868613,False,False,True,False
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,4.569832402234637,1.0782122905027933,2.7597765363128492,False,False,True,False
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,4.319648093841642,1.0879765395894427,3.6099706744868034,False,False,True,False
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,4.623853211009174,1.1559633027522935,2.963302752293578,False,False,True,False
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,4.56,1.0044444444444445,3.328888888888889,False,False,True,False
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,4.320224719101123,1.0280898876404494,3.893258426966292,False,False,True,False
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,5.940677966101695,1.1045197740112995,3.7824858757062145,False,False,True,False
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,4.125,0.95,3.525,False,False,True,False
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,4.825641025641025,1.117948717948718,3.1846153846153844,False,False,True,False
-122.17,37.75,38.0,992.0,435.0,732.0,259.0,1.6196,85100.0,3.83011583011583,1.6795366795366795,2.8262548262548264,False,False,True,False
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,3.8076923076923075,1.0038461538461538,3.4653846153846155,False,False,True,False
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,7.506666666666667,1.7533333333333334,3.2133333333333334,False,False,True,False
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,4.863849765258216,1.0938967136150235,3.0610328638497655,False,False,True,False
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,6.307228915662651,1.2891566265060241,3.9216867469879517,False,False,True,False
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,4.475524475524476,1.0734265734265733,3.493006993006993,False,False,True,False
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,5.186274509803922,1.0457516339869282,2.9640522875816995,False,False,True,False
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,5.465217391304348,1.1782608695652175,3.6,False,False,True,False
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,4.7952755905511815,0.9763779527559056,3.0039370078740157,False,False,True,False
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,5.017191977077364,1.1174785100286533,2.679083094555874,False,False,True,False
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,4.75,1.06198347107438,2.96900826446281,False,False,True,False
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,5.097510373443983,1.2946058091286308,3.145228215767635,False,False,True,False
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,5.394594594594595,1.1405405405405404,3.227027027027027,False,False,True,False
